temp,feel_temp,weather,gender,outer,top,bottom,inner,accessories
-5,-6,맑음,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
-4,-1,맑음,남,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
27,24,비,여,없음,민소매,치마,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
23,21,비,여,자켓,후드티,롱스커트,없음,"레인부츠, 우산"
24,21,흐림,남,가디건,후드티,슬랙스,없음,없음
11,13,흐림,남,후드집업,긴팔티,면바지,얇은 이너,없음
21,22,흐림,남,자켓,맨투맨,청바지,없음,없음
19,17,눈,여,자켓,긴팔티,슬랙스,없음,"부츠, 장갑"
10,12,비,여,후드집업,긴팔티,롱스커트,얇은 이너,"레인부츠, 우산"
33,36,흐림,여,없음,민소매,치마,없음,"모자, 선글라스, 양산"
-1,2,비,여,패딩,히트텍,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-3,-7,맑음,여,패딩,히트텍,기모치마,히트텍,"목도리, 장갑, 핫팩"
-2,-7,눈,여,패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
31,34,비,여,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
4,0,흐림,남,롱패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
11,8,비,여,자켓,맨투맨,롱스커트,얇은 이너,"레인부츠, 우산"
32,30,맑음,남,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
-6,-7,비,남,롱패딩,니트,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
27,30,맑음,여,얇은 가디건,반팔,치마,없음,"모자, 선글라스, 양산"
1,-3,흐림,여,롱패딩,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
-9,-10,눈,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-9,-14,눈,남,롱패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
23,20,눈,남,가디건,긴팔티,슬랙스,얇은 이너,"부츠, 장갑"
21,16,눈,남,후드집업,긴팔티,슬랙스,없음,"부츠, 장갑"
8,9,맑음,여,코트,니트,기모레깅스,히트텍,없음
4,-1,눈,남,코트,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-8,-5,눈,남,롱패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
9,11,맑음,남,롱패딩,기모후드,기모청바지,히트텍,없음
22,19,비,여,가디건,긴팔티,슬랙스,없음,"레인부츠, 우산"
-3,-6,눈,여,코트,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-8,-11,맑음,여,코트,기모후드,기모치마,히트텍,"목도리, 장갑, 핫팩"
6,7,맑음,남,코트,히트텍,기모바지,히트텍,없음
3,4,눈,여,롱패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
16,18,비,여,가디건,후드티,슬랙스,없음,"레인부츠, 우산"
-6,-5,맑음,남,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
7,10,흐림,여,코트,니트,기모레깅스,히트텍,없음
7,2,맑음,여,롱패딩,히트텍,기모바지,히트텍,없음
24,25,눈,여,자켓,맨투맨,청바지,없음,"부츠, 장갑"
3,5,비,여,코트,니트,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-1,1,비,여,코트,니트,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
11,11,눈,여,후드집업,맨투맨,롱스커트,없음,"부츠, 장갑"
28,30,맑음,남,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
31,33,맑음,여,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
31,30,맑음,여,없음,반팔,치마,없음,"모자, 선글라스, 양산"
-3,0,눈,여,패딩,히트텍,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
-5,-10,눈,남,코트,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
35,36,맑음,남,얇은 가디건,민소매,면반바지,없음,"모자, 선글라스, 양산"
-8,-9,맑음,여,롱패딩,히트텍,기모치마,히트텍,"목도리, 장갑, 핫팩"
31,33,비,남,얇은 가디건,반팔,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
24,25,비,여,가디건,후드티,청바지,얇은 이너,"레인부츠, 우산"
-4,-2,흐림,남,코트,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
6,6,비,여,패딩,히트텍,기모치마,히트텍,"레인부츠, 우산"
-2,-2,눈,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
26,21,맑음,여,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
-7,-12,비,남,롱패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
7,3,비,여,코트,기모후드,기모레깅스,히트텍,"레인부츠, 우산"
5,1,흐림,남,패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
22,25,비,남,가디건,맨투맨,면바지,없음,"레인부츠, 우산"
-3,-7,맑음,여,패딩,히트텍,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
1,4,비,남,코트,기모후드,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-8,-11,흐림,남,패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
6,4,맑음,여,패딩,니트,기모치마,히트텍,없음
3,5,눈,남,롱패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
22,17,맑음,여,자켓,후드티,롱스커트,얇은 이너,없음
10,10,눈,여,자켓,후드티,청바지,얇은 이너,"부츠, 장갑"
-8,-9,비,여,코트,기모후드,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-3,-1,비,남,롱패딩,기모후드,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
13,9,흐림,여,가디건,맨투맨,롱스커트,얇은 이너,없음
14,15,눈,남,자켓,긴팔티,슬랙스,얇은 이너,"부츠, 장갑"
18,19,맑음,남,후드집업,긴팔티,슬랙스,얇은 이너,없음
34,35,맑음,남,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
11,9,눈,남,후드집업,후드티,청바지,없음,"부츠, 장갑"
-7,-8,비,여,코트,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
32,29,비,남,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
8,6,흐림,여,패딩,기모후드,기모레깅스,히트텍,없음
28,30,흐림,여,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
30,31,흐림,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
18,18,비,남,가디건,후드티,면바지,없음,"레인부츠, 우산"
-9,-12,눈,남,롱패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
16,11,비,여,가디건,긴팔티,슬랙스,얇은 이너,"레인부츠, 우산"
6,2,맑음,남,패딩,기모후드,기모청바지,히트텍,없음
26,26,비,남,없음,반팔,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
17,18,흐림,여,후드집업,후드티,롱스커트,없음,없음
24,25,눈,여,후드집업,맨투맨,청바지,얇은 이너,"부츠, 장갑"
-7,-9,눈,남,패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-3,-4,눈,남,롱패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-9,-11,맑음,남,코트,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
28,27,흐림,남,얇은 가디건,민소매,면반바지,없음,"모자, 선글라스, 양산"
2,-3,눈,남,롱패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
10,7,흐림,여,가디건,맨투맨,청바지,없음,없음
26,29,비,남,없음,반팔,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
6,9,비,여,롱패딩,기모후드,기모레깅스,히트텍,"레인부츠, 우산"
5,6,비,여,롱패딩,기모후드,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
27,26,눈,여,없음,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
35,36,비,남,없음,민소매,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
17,20,눈,남,가디건,긴팔티,청바지,없음,"부츠, 장갑"
-5,-3,흐림,남,롱패딩,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-4,-8,맑음,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
0,3,비,여,코트,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-2,0,흐림,남,코트,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-1,0,맑음,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
8,10,비,여,롱패딩,히트텍,기모레깅스,히트텍,"레인부츠, 우산"
-5,-5,비,여,패딩,기모후드,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
18,14,비,여,가디건,긴팔티,롱스커트,없음,"레인부츠, 우산"
27,24,눈,여,얇은 가디건,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
25,25,맑음,여,없음,반팔,치마,없음,"모자, 선글라스, 양산"
13,14,비,남,후드집업,맨투맨,슬랙스,없음,"레인부츠, 우산"
-7,-4,맑음,남,패딩,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
19,14,눈,남,자켓,후드티,슬랙스,얇은 이너,"부츠, 장갑"
18,19,맑음,남,가디건,긴팔티,슬랙스,얇은 이너,없음
-2,-2,맑음,남,패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
13,15,비,남,가디건,후드티,슬랙스,얇은 이너,"레인부츠, 우산"
13,15,비,여,자켓,후드티,롱스커트,없음,"레인부츠, 우산"
32,34,흐림,남,얇은 가디건,민소매,면반바지,없음,"모자, 선글라스, 양산"
28,29,맑음,여,얇은 가디건,반팔,치마,없음,"모자, 선글라스, 양산"
20,18,눈,남,가디건,맨투맨,슬랙스,없음,"부츠, 장갑"
-3,-3,비,남,패딩,히트텍,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
12,7,맑음,여,자켓,긴팔티,롱스커트,없음,없음
-7,-12,눈,여,패딩,니트,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
4,2,맑음,여,롱패딩,기모후드,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
32,34,비,남,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
24,26,비,남,자켓,후드티,슬랙스,얇은 이너,"레인부츠, 우산"
25,25,눈,남,얇은 가디건,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
29,25,흐림,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
-9,-6,비,남,코트,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-8,-7,흐림,여,코트,히트텍,기모치마,히트텍,"목도리, 장갑, 핫팩"
34,32,비,남,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
15,15,맑음,여,자켓,맨투맨,청바지,얇은 이너,없음
10,12,흐림,여,자켓,긴팔티,청바지,없음,없음
23,22,비,남,가디건,맨투맨,면바지,얇은 이너,"레인부츠, 우산"
29,24,눈,여,얇은 가디건,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
18,18,흐림,여,가디건,긴팔티,슬랙스,없음,없음
-2,-6,흐림,남,코트,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
18,13,비,여,후드집업,맨투맨,슬랙스,없음,"레인부츠, 우산"
27,24,비,여,얇은 가디건,민소매,치마,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-2,-6,흐림,여,패딩,히트텍,기모치마,히트텍,"목도리, 장갑, 핫팩"
15,15,눈,여,후드집업,맨투맨,청바지,없음,"부츠, 장갑"
10,6,비,남,자켓,긴팔티,면바지,없음,"레인부츠, 우산"
0,0,흐림,남,패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
22,25,비,남,후드집업,후드티,청바지,얇은 이너,"레인부츠, 우산"
22,22,맑음,남,자켓,긴팔티,슬랙스,얇은 이너,없음
13,12,맑음,남,후드집업,맨투맨,면바지,없음,없음
-9,-10,흐림,여,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
16,12,맑음,여,가디건,후드티,롱스커트,없음,없음
23,22,흐림,여,자켓,후드티,슬랙스,없음,없음
25,28,눈,여,없음,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
33,36,눈,남,없음,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
13,11,맑음,여,자켓,후드티,청바지,없음,없음
8,3,흐림,남,패딩,히트텍,기모청바지,히트텍,없음
-10,-10,비,여,코트,기모후드,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-10,-14,비,남,패딩,니트,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-4,-9,비,남,코트,히트텍,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-2,-4,흐림,남,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
15,16,눈,남,자켓,후드티,청바지,없음,"부츠, 장갑"
-3,-6,비,여,패딩,기모후드,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
30,29,흐림,남,없음,반팔,면반바지,없음,"모자, 선글라스, 양산"
0,2,비,남,코트,기모후드,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-2,-4,흐림,여,코트,히트텍,기모치마,히트텍,"목도리, 장갑, 핫팩"
-6,-7,비,여,패딩,히트텍,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
32,33,눈,남,없음,민소매,면반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
14,16,눈,여,자켓,후드티,롱스커트,없음,"부츠, 장갑"
-6,-6,눈,남,패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
11,12,맑음,여,자켓,맨투맨,청바지,얇은 이너,없음
1,2,비,남,롱패딩,히트텍,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
27,26,비,여,없음,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
15,12,흐림,남,자켓,맨투맨,슬랙스,얇은 이너,없음
26,24,비,남,얇은 가디건,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
3,6,비,남,패딩,히트텍,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
32,34,비,남,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-10,-9,눈,여,패딩,히트텍,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
21,18,맑음,여,자켓,맨투맨,청바지,얇은 이너,없음
7,9,비,남,코트,히트텍,기모청바지,히트텍,"레인부츠, 우산"
5,6,흐림,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
25,28,맑음,남,없음,반팔,반바지,없음,"모자, 선글라스, 양산"
2,3,눈,남,패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
21,16,눈,남,가디건,긴팔티,면바지,없음,"부츠, 장갑"
0,0,눈,여,롱패딩,히트텍,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
15,14,비,여,자켓,긴팔티,청바지,얇은 이너,"레인부츠, 우산"
11,12,흐림,여,자켓,후드티,슬랙스,없음,없음
9,8,눈,여,코트,기모후드,기모레깅스,히트텍,"부츠, 장갑"
-7,-11,눈,여,코트,니트,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
1,1,흐림,여,패딩,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
12,12,맑음,남,가디건,후드티,청바지,없음,없음
20,17,맑음,여,후드집업,긴팔티,롱스커트,얇은 이너,없음
6,8,맑음,남,코트,니트,기모바지,히트텍,없음
25,27,눈,남,얇은 가디건,반팔,면반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
-6,-5,맑음,여,패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
-8,-7,비,남,코트,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
29,24,맑음,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
13,11,맑음,여,자켓,긴팔티,슬랙스,얇은 이너,없음
27,24,비,여,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-6,-8,맑음,여,코트,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
-10,-14,비,여,롱패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
26,22,비,남,없음,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
26,22,흐림,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
-1,-1,눈,여,롱패딩,니트,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
24,22,흐림,여,후드집업,긴팔티,슬랙스,없음,없음
33,34,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
32,33,비,남,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-2,-7,눈,남,코트,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
9,12,흐림,여,패딩,기모후드,기모치마,히트텍,없음
0,0,맑음,남,패딩,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
3,0,맑음,여,코트,기모후드,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
14,11,맑음,여,가디건,긴팔티,롱스커트,얇은 이너,없음
-8,-9,비,여,롱패딩,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
5,1,눈,여,패딩,히트텍,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
4,2,눈,남,롱패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
1,4,눈,여,롱패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
2,-2,눈,남,패딩,기모후드,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
28,23,눈,여,없음,민소매,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
8,5,맑음,남,롱패딩,니트,기모바지,히트텍,없음
-9,-11,비,여,패딩,니트,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-6,-11,비,여,롱패딩,니트,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
6,4,비,여,롱패딩,히트텍,기모치마,히트텍,"레인부츠, 우산"
8,8,비,남,롱패딩,히트텍,기모청바지,히트텍,"레인부츠, 우산"
